ID,abc_sum_tonne_km2_2010,ID,bgc_sum_tonne_km2_2010,ID,abc_sum_tonne_km2_2050,ID,bgc_sum_tonne_km2_2050,ID,soc_sum,Name,abc_sum_tonne_km2_difference_annual,bgc_sum_tonne_km2_difference_annual
217,847625.842285156,217,872597.222412109,217,1001585.02733111,217,963411.900817871,217,553717.564208984,Forest Reserve Name Unknown (ZMB) No.87,-3848.97962614894,-2270.36696014404
218,22001.2265625,218,13071.8583984375,218,14014.3239915371,218,8326.501953125,218,12649.625,Forest Reserve Name Unknown No. 2,199.672564274073,118.633911132812
219,1007069.23388672,219,844191.309082031,219,124103.569698334,219,97975.828918457,219,253190.71875,Fuller,22074.1416047096,18655.3870040894
220,5123949.05273438,220,3076357.13720703,220,4427186.16655469,220,2672443.15991211,220,2161702.81591797,Gairezi Res,17419.0721544921,10097.849432373
221,0,221,0,221,0,221,0,221,0,Galana,0,0
222,67862761.2403564,222,68356603.9778442,222,6555477.58409381,222,6355281.99077725,222,23991788.9135742,Gambella,1532682.09140657,1550033.04967667
223,0,223,0,223,0,223,0,223,0,Game Ranching,0,0
224,22837.8725585938,224,9250.123046875,224,0,224,0,224,11296.0483398438,Garafuno,570.946813964844,231.253076171875
225,77489739.295166,225,51736501.3525391,225,33600582.4887395,225,22089795.6301575,225,29349109.0708008,Garamba,1097228.92016066,741167.64305954
226,77489739.295166,226,51736501.3525391,226,33600582.4887395,226,22089795.6301575,226,29349109.0708008,Garamba,1097228.92016066,741167.64305954
227,4586564.66027832,227,2724084.7052002,227,3534381.35833144,227,2096068.50317383,227,1866433.41308594,Garamba,26304.582548672,15700.4050506592
228,4586564.66027832,228,2724084.7052002,228,3534381.35833144,228,2096068.50317383,228,1866433.41308594,Garamba,26304.582548672,15700.4050506592
229,10575521.987793,229,6659968.7088623,229,944836.749207973,229,633712.025276184,229,2951057.35498047,Geita,240767.130964625,150656.417089653
230,147900.265380859,230,256552.97265625,230,9809.11535024643,230,17042.1860351562,230,112696.325439453,George Mukoya,3452.27875076532,5987.76966552734
231,722796.42578125,231,338466.960449219,231,1073216.82968736,231,531553.075683594,231,176198.794921875,Gewane,-8760.51009765267,-4827.15288085937
232,0,232,0,232,0,232,0,232,0,GH/10 Wildlife Management Area,0,0
233,0,233,0,233,0,233,0,233,0,GH/3 Wildlife Management Area,0,0
234,47970013.6202393,234,33989460.8053589,234,14715039.8782015,234,10945351.6738548,234,10153010.3232422,Gombe,831374.343550944,576102.728287601
235,1216901.5,235,377355.030029297,235,518531.425690651,235,159482.966430664,235,244732.41796875,Gombe Stream,17459.2518577337,5446.80158996582
236,38026715.3720703,236,46635973.4261475,236,0,236,0,236,14376278.8486328,Gonarezhou,950667.884301758,1165899.33565369
237,16193.966796875,237,6271.65185546875,237,0,237,0,237,6561.00439453125,Gonja,404.849169921875,156.791296386719
238,4406100.89868164,238,2332447.31933594,238,337229.146581888,238,172849.778366089,238,1246766.85693359,Goweko,101721.793802494,53989.9385242462
239,43866337.4121094,239,30369411.6777344,239,42382320.1146364,239,29333021.1269531,239,5818193.97412109,Gribingui-Bamingui,37100.4324368238,25909.7637695313
240,43866337.4121094,240,30369411.6777344,240,42382320.1146364,240,29333021.1269531,240,5818193.97412109,Gribingui-Bamingui,37100.4324368238,25909.7637695313
241,168471876.437988,241,121750836.96582,241,167301115.716165,241,120930740.318359,241,24411093.4331055,Gribingui-Bamingui,29269.0180455744,20502.4161865234
242,168471876.437988,242,121750836.96582,242,167301115.716165,242,120930740.318359,242,24411093.4331055,Gribingui-Bamingui,29269.0180455744,20502.4161865234
243,23657.3813476562,243,43239.9965820312,243,0,243,0,243,10141.5002441406,Groot - Letaba,591.434533691406,1080.99991455078
244,840430.350463867,244,867186.631591797,244,855024.601197243,244,868290.767145157,244,2878743.12890625,Grumeti,-364.856268334389,-27.6033888339996
245,839830.741271973,245,867110.466491699,245,854184.370082617,245,867770.25501442,245,2878916.59472656,Grumeti GR (Merged Blocks),-358.840720266104,-16.4947130680084
246,948802.837890625,246,283572.735351562,246,0,246,0,246,298415.845214844,Gulosilo,23720.0709472656,7089.31838378906
247,47840.2265625,247,45895.501953125,247,0,247,0,247,8201.34545898438,Gumbiro,1196.0056640625,1147.38754882813
248,1066726.64550781,248,737240.39453125,248,0,248,0,248,292630.652832031,Gwami,26668.1661376953,18431.0098632813
249,61832.326171875,249,55883.9833984375,249,9321.19831442833,249,8313.72695922852,249,37536.8754882812,Gwayi,1312.77819643617,1189.25641098022
250,257634.24609375,250,472560.54296875,250,307688.304525614,250,560840.401367188,250,44647.8840332031,Halisupi,-1251.35146079659,-2206.99645996094
251,1241870.58105469,251,530021.009277344,251,669644.630277157,251,286791.310470581,251,680425.626953125,Hanang,14305.6487694383,6080.74247016907
252,21338011.3062744,252,11992932.9626465,252,0,252,0,252,9176437.36865234,Handeni,533450.28265686,299823.324066162
253,94345.4912109375,253,29308.8720703125,253,0,253,0,253,29102.8388671875,Handeni Hill,2358.63728027344,732.721801757812
254,5410191.64074707,254,2189047.05783081,254,0,254,0,254,3047865.36694336,Hanshak- Nyangoro,135254.791018677,54726.1764457703
255,191223.201171875,255,75433.6938476562,255,4946.46102190018,255,1951.27911376953,255,53037.5356445312,Haraa,4656.91850374937,1837.06036834717
256,738767.622558594,256,303540.512451172,256,362914.223027229,256,146190.350524902,256,457852.493164062,Hassama Hill,9396.33498828411,3933.75404815674
257,0,257,0,257,0,257,0,257,0,Hebangwe,0,0
258,14584.4736328125,258,15333.6752929688,258,3184.7118139267,258,3348.31005859375,258,14170.072265625,Hippo Point,284.994045472145,299.634130859375
259,13140302.8078613,259,17317836.3201904,259,0,259,0,259,6559378.73730469,Hluhluwe - Umfolozi,328507.570196533,432945.908004761
260,0,260,0,260,0,260,0,260,0,Hobatere,0,0
261,0,261,0,261,0,261,0,261,0,Huab,0,0
262,15574.6171875,262,7917.822265625,262,8390.43402075768,262,4265.52783203125,262,10736.833984375,Hupanga,179.604579168558,91.3073608398438
263,45951289.5622559,263,67794021.184082,263,32498653.3863246,263,46890888.7718811,263,11780879.7443848,Hurungwe,336315.90439828,522578.310305023
264,477073.7890625,264,798316.689453125,264,277666.776764393,264,462221.567871094,264,69747.1005859375,Hwali,4985.17530745268,8402.37803955078
265,107979431.818115,265,103156097.251099,265,7535856.86087012,265,6990663.16060185,265,24731686.291748,Hwange (Wankie),2511089.37393113,2404135.85226242
266,1916798.41394043,266,2198497.22842407,266,670653.434145451,266,811702.91796875,266,2442604.26660156,Ibanda,31153.6244948745,34669.8577613831
267,0,267,0,267,0,267,0,267,0,Ibondo,0,0
268,0,268,0,268,0,268,0,268,0,Idamba,0,0
269,73282.7109375,269,22906.5512695312,269,0,269,0,269,34353.439453125,Idewa,1832.0677734375,572.663781738281
270,182136.119140625,270,205383.216796875,270,16066.6227042675,270,7666.87939453125,270,63816.078125,Iditima,4151.73741090894,4942.90843505859
271,0,271,0,271,0,271,0,271,0,Idunda,0,0
272,0,272,0,272,0,272,0,272,0,Igoma Logala,0,0
273,1210595.90014648,273,986891.222412109,273,130649.247187376,273,108661.819839478,273,278651.583984375,Igombe Dam,26998.6663239777,21955.7350643158
274,33613507.890625,274,20516231.4507446,274,8635666.83582664,274,4939437.23036528,274,8930413.43359375,Igombe River,624446.026369959,389419.855509484
275,21233.953125,275,5831.8603515625,275,7435.18857955933,275,2042.29913330078,275,17800.3764648438,Igwata,344.969113636017,94.739030456543
276,10268151.671875,276,5729290.67089844,276,0,276,0,276,2051885.18188477,IH1,256703.791796875,143232.266772461
277,1102312.82226562,277,354855.018554688,277,0,277,0,277,205953.369140625,Ihanga,27557.8205566406,8871.37546386719
278,124856.258544922,278,44971.3039550781,278,83594.6241974831,278,30332.494140625,278,62363.142578125,Ihoho,1031.54085868597,365.970245361328
279,300759.904296875,279,438406.197753906,279,60270.4194545746,279,86227.6215820312,279,216586.801757812,II Ngwesi,6012.23712105751,8804.46440429688
280,0,280,0,280,0,280,0,280,0,Iipumbu ya Tshilongo,0,0
281,47242.70703125,281,50305.4423828125,281,0,281,0,281,36409.5859375,Ijogo,1181.06767578125,1257.63605957031
282,20462.55859375,282,25535.921875,282,11162.1088147163,282,13929.57421875,282,11805.435546875,Ikonde,232.511244475842,290.15869140625
283,2688962.12387085,283,3626797.64544678,283,397283.17283988,283,637373.975738525,283,3789864.19335938,Ikorongo,57291.9737757742,74735.5917427063
284,2688962.12387085,284,3626797.64544678,284,397283.17283988,284,637373.975738525,284,3789864.19335938,Ikorongo GR (Merged Blocks),57291.9737757742,74735.5917427063
285,67030.076171875,285,17323.4853515625,285,6468.41817498207,285,1671.72039794922,285,10659.3837890625,Ikuru,1514.04144992232,391.294123840332
286,202464.384765625,286,78221.3666992188,286,0,286,0,286,86539.8017578125,Ikwamba,5061.60961914062,1955.53416748047
287,89009.9484863281,287,96720.6284179688,287,30408.243227005,287,35675.0511474609,287,51330.599609375,Ila (Zambia),1465.04263148308,1526.1394317627
288,0,288,0,288,0,288,0,288,0,Ilaingurunyoni,0,0
289,1016921.84399414,289,1197306.47613525,289,42054.1442215443,289,45686.5221939087,289,264764.852050781,Ilamba,24371.6924943149,28790.4988485336
290,3950608.28417969,290,1808716.87683105,290,444566.963547468,290,208151.399864197,290,1123655.39746094,Ilomero Hill,87651.0330158055,40014.1369241714
291,144708.36328125,291,105623.958984375,291,21818.0326759815,291,17679.3182373047,291,75427.0454101562,Ilongafipa,3072.25826513171,2198.61601867676
292,26267.56640625,292,8814.6201171875,292,13676.096701622,292,4589.29443359375,292,13540.4345703125,Ilonganjaula,314.7867426157,105.633142089844
293,1662544.39941406,293,1169697.41503906,293,117534.37359333,293,82563.3193969727,293,299139.711181641,Ilunde,38625.2506455183,27178.3523910522
294,2594199.20898438,294,1225152.10009766,294,0,294,0,294,812820.419433594,Image,64854.9802246094,30628.8025024414
295,1263367.04931641,295,1635916.37060547,295,230041.916978359,295,300571.983886719,295,270286.980224609,Impalila,25833.1283084512,33383.6096679687
296,40271766.5800781,296,29401622.1040039,296,8352417.43475199,296,6207659.33024597,296,7617467.76025391,Inyonga C,797983.728633153,579849.069343948
297,59772128.0003662,297,52072031.0480957,297,15594529.1774988,297,13724885.5385437,297,15060442.342041,Inyonga E,1104439.97057168,958678.6377388
298,48009035.2346191,298,33694216.5078125,298,8949579.94841337,298,6798120.63842773,298,7870587.84790039,Inyonga W,976486.382155144,672402.396734619
299,133389.654785156,299,91391.9453125,299,0,299,0,299,119889.781494141,Irangi Escarpment,3334.74136962891,2284.7986328125
300,199261.447265625,300,65438.6372070312,300,99904.622733593,300,32809.2685546875,300,63796.671875,Irenga,2483.9206133008,815.734216308594
301,8128.8154296875,301,3146.63818359375,301,0,301,0,301,3459.73657226562,Iringa,203.220385742187,78.6659545898438
302,3372561.43505859,302,6075115.54504395,302,0,302,0,302,1600931.27758789,Irkishbor,84314.0358764648,151877.888626099
303,0,303,0,303,0,303,0,303,0,Irkishbor O.A.,0,0
304,92725.951171875,304,31933.3623046875,304,100491.697502136,304,34609.9028320312,304,30422.8916015625,Irunda,-194.143658256531,-66.9135131835938
305,124768.977539062,305,42627.404296875,305,50696.7831194401,305,17308.4216308594,305,72247.47265625,Irunga,1851.80486049056,632.974566650391
306,426114.388671875,306,147918.690917969,306,201639.160209894,306,70049.3493652344,306,237589.009765625,Irungu,5611.88071154952,1946.73353881836
307,7210.05871582031,307,3903.10670471191,307,17267.0624554157,307,9935.85589599609,307,24349.025390625,Isaaten,-251.425093489885,-150.818729782104
308,611589.143554688,308,397817.80078125,308,0,308,0,308,175563.260986328,Isabe,15289.7285888672,9945.44501953125
309,4230085.84179688,309,3085296.93652344,309,2635283.09348226,309,1950993.2277832,309,669064.014160156,Isalala,39870.0687078655,28357.5927185059
310,2577944.09106445,310,1390468.5078125,310,0,310,0,310,1313227.78515625,Ishaqbini,64448.6022766113,34761.7126953125
311,36228.0859375,311,12604.90625,311,24099.9462783337,311,8385.1396484375,311,11119.958984375,Isililo,303.203491479158,105.494165039062
312,9842.88958740234,312,2460.72235107422,312,793.761879205704,312,199.498563766479,312,10813.826171875,Ito,226.228192704916,56.5305946826935
313,0,313,0,313,0,313,0,313,0,Itobo Dam,0,0
314,34340483.7075195,314,25205474.8635254,314,4843194.49443221,314,3578804.12602234,314,8037182.95678711,Ituru Forest,737432.230327183,540666.768437576
315,1967411.19921875,315,1886247.77880859,315,699751.259660721,315,693425.812011719,315,329466.186279297,Ivuna North,31691.4984889507,29820.5491699219
316,433116.114257812,316,393918.768554688,316,356757.990336418,316,322793.815673828,316,89272.5236816406,Ivuna South,1908.95309803486,1778.12382202148
317,270630.626953125,317,102238.649414062,317,145902.497559786,317,55109.8012695312,317,101060.631835938,Iyonda,3118.20323483348,1178.22120361328
318,12735.9462890625,318,10210.2529296875,318,4349.60668087006,318,3487.0263671875,318,6222.4677734375,Jaldessa,209.658490204811,168.0806640625
319,12305.478515625,319,4670.1513671875,319,0,319,0,319,4829.763671875,Jasini,307.636962890625,116.753784179688
320,5655282.15014648,320,3807623.78283691,320,0,320,0,320,1497386.00952148,K1,141382.053753662,95190.5945709229
321,9917201.88952637,321,6886906.62036133,321,0,321,0,321,2878376.30688477,K2,247930.047238159,172172.665509033
322,14109106.5175781,322,8852673.98339844,322,0,322,0,322,3437536.04321289,K3 - K4,352727.662939453,221316.849584961
323,7034881.66308594,323,4789196.18438721,323,0,323,0,323,1551070.39550781,K4,175872.041577148,119729.90460968
324,7951012.04858398,324,6253208.87536621,324,0,324,0,324,2385279.49243164,K5,198775.3012146,156330.221884155
325,16163660.1196289,325,6310841.11181641,325,8823420.78640461,325,3460479.00195312,325,1506335.0546875,Kabanga,183505.983330607,71259.052746582
326,44277.5317382812,326,19178.7644042969,326,3150.93269348145,326,1367.94525146484,326,29445.5693359375,Kabingo,1028.16497612,445.270478820801
327,65525.0816650391,327,57763.0979003906,327,8387.97534704208,327,7647.94523620605,327,85041.8232421875,Kabulabula,1428.42765794992,1252.87881660461
328,17584.0913085938,328,12627.5024414062,328,5733.99183750153,328,4117.69897460938,328,8982.1337890625,Kabungu,296.252486777306,212.745086669922
329,76724123.6008301,329,47180948.4106445,329,28799536.5839362,329,16804051.8917847,329,12137501.7041016,Kafinda,1198114.67542235,759422.412971497
330,23613212.694519,330,38164137.4810181,330,13155678.083384,330,21474165.9658432,330,13488268.0285645,Kafue Flats,261438.365278375,417249.287879372
331,69288.32421875,331,22779.7231445312,331,12918.2995319366,331,4309.01797485352,331,34842.0202636719,Kagongho,1409.25061717033,461.767629241943
332,0,332,0,332,0,332,0,332,0,Kahama dam,0,0
333,23009.7036132812,333,6341.89709472656,333,0,333,0,333,20915.0854492188,Kahe I,575.242590332031,158.547427368164
334,19970.7421875,334,5957.66174316406,334,0,334,0,334,15189.8984375,Kahe II,499.2685546875,148.941543579102
335,32801879.2755127,335,32560256.2138672,335,6842862.39640117,335,6893826.71975708,335,8793523.98339844,Kainji Lake,648975.421977788,641660.737352753
336,0,336,0,336,0,336,0,336,0,Kakora,0,0
337,0,337,0,337,0,337,0,337,0,Kalahari Gemsbok (Kgalagadi Transfrontier Park),0,0
338,31724.96484375,338,24209.9091796875,338,11931.4270317554,338,8922.7607421875,338,11250.5537109375,Kalama,494.838445299864,382.1787109375
339,75274.021484375,339,33895.6953125,339,81782.9993724823,339,36826.669921875,339,20821.2973632812,Kalambo falls,-162.724447202682,-73.274365234375
340,16250473.1210938,340,6598830.20898438,340,8658319.55366731,340,3630642.78996754,340,2188340.00219727,Kalambo River,189803.839185661,74204.6854754209
341,377776.747070312,341,249691.833007812,341,232388.751494884,341,157986.227050781,341,82101.4313964844,Kalangai,3634.6998893857,2292.64014892578
342,5016860.09619141,342,5747676.6809082,342,2330984.38205123,342,2827104.79219055,342,1837585.81762695,Kalasa Mukoso,67146.8928535044,73014.2972179413
343,362337.973144531,343,623783.931396484,343,443592.64151454,343,705835.193847656,343,301986.987304688,Kalomo Hills,-2031.36670925021,-2051.2815612793
344,0,344,0,344,0,344,0,344,0,Kaluku,0,0
345,285011.828125,345,82250.4609375,345,0,345,0,345,72408.1557617188,Kambai,7125.295703125,2056.2615234375
346,13554.1162109375,346,7661.0224609375,346,0,346,0,346,4304.556640625,Kambona,338.852905273438,191.525561523437
347,13086045.8007812,347,4095126.09228516,347,12474728.7274659,347,3911232.07958984,347,934036.806396484,Kamona,15282.9268328846,4597.35031738281
348,27803.8681640625,348,55442.83203125,348,0,348,0,348,8672.4130859375,Kamungi,695.096704101563,1386.07080078125
349,22616.4609375,349,6298.25537109375,349,0,349,0,349,9747.314453125,Kamwalla I,565.4115234375,157.456384277344
350,55461.427734375,350,17046.9267578125,350,0,350,0,350,19564.822265625,Kamwalla II,1386.53569335938,426.173168945313
351,2000922.39648438,351,662363.346191406,351,0,351,0,351,566151.732421875,Kanga,50023.0599121094,16559.0836547852
352,21450.283203125,352,7707.56005859375,352,0,352,0,352,10506.291015625,Kankoma,536.257080078125,192.689001464844
353,17903.158203125,353,17841.2109375,353,6898.16565513611,353,6874.29638671875,353,6396.03515625,Kantale,275.124813699722,274.172863769531
354,5597535.41162109,354,9752812.30175781,354,1942167.99901724,354,3324239.98141479,354,1275931.71386719,Kanyurira,91384.1853150964,160714.308008575
355,94709.1752929688,355,165945.3125,355,0,355,0,355,50511.7861328125,Kanzi,2367.72938232422,4148.6328125
